Fecha,Pais,ZonaContinente,Poblacion,Confirmados,Muertos,Recuperados,Activos,NuevosConfirmados,NuevosMuertos,NuevosRecuperados,NuevosActivos,Observaciones
14/04/2020,Paraguay,South America,7132538,159,7,22,130,0,0,0,0,NULL
14/04/2020,Martinique,Antilles,375265,157,6,50,101,0,0,0,0,NULL
14/04/2020,El Salvador,Central America,6486205,149,6,25,118,0,0,0,0,NULL
14/04/2020,Guadeloupe,Antilles,400124,145,8,67,70,0,0,0,0,NULL
14/04/2020,Mali,Africa,20250833,144,13,34,97,0,0,0,0,NULL
14/04/2020,Brunei,Asia,437479,136,1,107,28,0,0,0,0,NULL
14/04/2020,Rwanda,Africa,12952218,134,0,49,85,0,0,0,0,NULL
14/04/2020,Gibraltar,Europe,33691,129,0,93,36,0,0,0,0,NULL
14/04/2020,Cambodia,Asia,16718965,122,0,91,31,0,0,0,0,NULL
14/04/2020,Trinidad and Tobago,Antilles,1399488,113,8,17,88,0,0,0,0,NULL
14/04/2020,Madagascar,Africa,27691018,108,0,23,85,0,0,0,0,NULL
14/04/2020,Monaco,Europe,39242,93,1,6,86,0,0,0,0,NULL
14/04/2020,Aruba,Antilles,106766,92,0,32,60,0,0,0,0,NULL
14/04/2020,French Guiana,South America,298682,86,0,51,35,0,0,0,0,NULL
14/04/2020,Ethiopia,Africa,114963588,82,3,14,65,0,0,0,0,NULL
14/04/2020,Liechtenstein,Europe,38128,79,1,55,23,0,0,0,0,NULL
14/04/2020,Togo,Africa,8278724,77,3,32,42,0,0,0,0,NULL
14/04/2020,Jamaica,Antilles,2961167,73,4,19,50,0,0,0,0,NULL
14/04/2020,Barbados,Antilles,287375,72,4,13,55,0,0,0,0,NULL
14/04/2020,Myanmar,Asia,54409800,63,4,2,57,0,0,0,0,NULL
14/04/2020,Congo,Africa,5202649,60,5,5,50,0,0,0,0,NULL
14/04/2020,Somalia,Africa,15893222,60,2,2,56,0,0,0,0,NULL
14/04/2020,Liberia,Africa,5057681,59,6,4,49,0,0,0,0,NULL
14/04/2020,Gabon,Africa,2225734,57,1,1,55,0,0,0,0,NULL
14/04/2020,Bermuda,Antilles,62278,57,5,30,22,0,0,0,0,NULL
14/04/2020,French Polynesia,Australia/Oceania,280908,55,0,0,55,0,0,0,0,NULL
14/04/2020,Uganda,Africa,45741007,54,0,8,46,0,0,0,0,NULL
14/04/2020,Cayman Islands,Antilles,65722,54,1,6,47,0,0,0,0,NULL
14/04/2020,Tanzania,Africa,59734218,53,3,7,43,0,0,0,0,NULL
14/04/2020,Sint Maarten,Antilles,42876,52,9,5,38,0,0,0,0,NULL
14/04/2020,Bahamas,Antilles,393244,49,8,6,35,0,0,0,0,NULL
14/04/2020,Guyana,South America,786552,47,6,8,33,0,0,0,0,NULL
14/04/2020,Macao,Asia,649335,45,0,10,35,0,0,0,0,NULL
14/04/2020,Zambia,Africa,18383955,45,2,30,13,0,0,0,0,NULL
14/04/2020,Equatorial Guinea,Africa,1402985,41,0,4,37,0,0,0,0,NULL
14/04/2020,Haiti,Antilles,11402528,40,3,0,37,0,0,0,0,NULL
14/04/2020,Guinea-Bissau,Africa,1968001,38,0,0,38,0,0,0,0,NULL
14/04/2020,Benin,Africa,12123200,35,1,18,16,0,0,0,0,NULL
14/04/2020,Eritrea,Africa,3546421,34,0,0,34,0,0,0,0,NULL
14/04/2020,Sudan,Africa,43849260,32,5,4,23,0,0,0,0,NULL
14/04/2020,Saint Martin,Antilles,38666,32,2,11,19,0,0,0,0,NULL
14/04/2020,Mongolia,Asia,3278290,30,0,5,25,0,0,0,0,NULL
14/04/2020,Syrian Arab Republic,Asia,17500658,29,2,5,22,0,0,0,0,NULL
14/04/2020,Mozambique,Africa,31255435,28,0,2,26,0,0,0,0,NULL
14/04/2020,Libyan Arab Jamahiriya,Africa,6871292,26,1,9,16,0,0,0,0,NULL
14/04/2020,Antigua and Barbuda,Antilles,97929,23,2,3,18,0,0,0,0,NULL
14/04/2020,Chad,Africa,16425864,23,0,2,21,0,0,0,0,NULL
14/04/2020,Maldives,Asia,540544,20,0,16,4,0,0,0,0,NULL
14/04/2020,Angola,Africa,32866272,19,2,4,13,0,0,0,0,NULL
14/04/2020,Lao People's Democratic Republic,Asia,7275560,19,0,1,18,0,0,0,0,NULL
14/04/2020,Belize,Central America,397628,18,2,0,16,0,0,0,0,NULL
14/04/2020,New Caledonia,Australia/Oceania,285498,18,0,1,17,0,0,0,0,NULL
14/04/2020,Zimbabwe,Africa,14862924,17,3,0,14,0,0,0,0,NULL
14/04/2020,Namibia,Africa,2540905,16,0,3,13,0,0,0,0,NULL
14/04/2020,Dominica,Antilles,71986,16,0,8,8,0,0,0,0,NULL
14/04/2020,Malawi,Africa,19129952,16,2,0,14,0,0,0,0,NULL
14/04/2020,Nepal,Asia,29136808,16,0,1,15,0,0,0,0,NULL
14/04/2020,Fiji,Australia/Oceania,896445,16,0,0,16,0,0,0,0,NULL
14/04/2020,Swaziland,Africa,1384472,15,0,8,7,0,0,0,0,NULL
14/04/2020,Saint Lucia,Antilles,183627,15,0,4,11,0,0,0,0,NULL
14/04/2020,Grenada,Antilles,112523,14,0,0,14,0,0,0,0,NULL
14/04/2020,Curaçao,Antilles,164093,14,1,10,3,0,0,0,0,NULL
14/04/2020,Botswana,Africa,2351627,13,1,0,12,0,0,0,0,NULL
14/04/2020,Saint Kitts and Nevis,Antilles,53199,12,0,0,12,0,0,0,0,NULL
14/04/2020,Saint Vincent and the Grenadines,Antilles,110940,12,0,1,11,0,0,0,0,NULL
14/04/2020,Falkland Islands (Malvinas),Europe,3480,11,0,1,10,0,0,0,0,NULL
14/04/2020,Seychelles,Africa,98347,11,0,0,11,0,0,0,0,NULL
14/04/2020,Sierra Leone,Africa,7976983,11,0,0,11,0,0,0,0,NULL
14/04/2020,Central African Republic,Africa,4829767,11,0,4,7,0,0,0,0,NULL
14/04/2020,Greenland,Antilles,56770,11,0,11,0,0,0,0,0,NULL
14/04/2020,Montserrat,Antilles,4992,11,0,1,10,0,0,0,0,NULL
14/04/2020,Cabo Verde,Africa,555987,10,1,1,8,0,0,0,0,NULL
14/04/2020,Turks and Caicos Islands,Antilles,38717,10,1,0,9,0,0,0,0,NULL
14/04/2020,Suriname,South America,586632,10,1,6,3,0,0,0,0,NULL
14/04/2020,MS Zaandam,Europe,0,9,2,0,7,0,0,0,0,NULL
14/04/2020,Gambia,Africa,2416668,9,1,2,6,0,0,0,0,NULL
14/04/2020,Nicaragua,Central America,6624554,9,1,4,4,0,0,0,0,NULL
14/04/2020,Holy See (Vatican City State),Europe,801,8,0,2,6,0,0,0,0,NULL
14/04/2020,Mauritania,Africa,4649658,7,1,2,4,0,0,0,0,NULL
14/04/2020,St. Barth,Antilles,9872,6,0,4,2,0,0,0,0,NULL
14/04/2020,Western Sahara,Africa,597339,6,0,0,6,0,0,0,0,NULL
14/04/2020,Timor-Leste,Asia,1318445,6,0,1,5,0,0,0,0,NULL
14/04/2020,Burundi,Africa,11890784,5,1,0,4,0,0,0,0,NULL
14/04/2020,Bhutan,Asia,771608,5,0,2,3,0,0,0,0,NULL
14/04/2020,South Sudan,Africa,11193725,4,0,0,4,0,0,0,0,NULL
14/04/2020,Sao Tome and Principe,Africa,219159,4,0,0,4,0,0,0,0,NULL
14/04/2020,Caribbean Netherlands,Antilles,25987,3,0,0,3,0,0,0,0,NULL
14/04/2020,Anguilla,Antilles,15003,3,0,1,2,0,0,0,0,NULL
14/04/2020,British Virgin Islands,Antilles,30231,3,0,2,1,0,0,0,0,NULL
14/04/2020,Papua New Guinea,Australia/Oceania,8947024,2,0,0,2,0,0,0,0,NULL
14/04/2020,Yemen,Asia,29825964,1,0,0,1,0,0,0,0,NULL
14/04/2020,Saint Pierre Miquelon,Antilles,5794,1,0,0,1,0,0,0,0,NULL
15/04/2020,USA,North America,331002651,622923,27586,47707,547630,0,0,0,0,NULL
15/04/2020,Spain,Europe,46754778,177633,18579,70853,88201,0,0,0,0,NULL
15/04/2020,Italy,Europe,60461826,165155,21645,38092,105418,0,0,0,0,NULL
15/04/2020,France,Europe,65273511,147863,17167,30955,99741,0,0,0,0,NULL
15/04/2020,Germany,Europe,83783942,133209,3592,72600,57017,0,0,0,0,NULL
15/04/2020,UK,Europe,67886011,98476,12868,0,85608,0,0,0,0,NULL
15/04/2020,China,Asia,1439323776,82295,3342,77816,1137,0,0,0,0,NULL
15/04/2020,Iran,Asia,83992949,76389,4777,49933,21679,0,0,0,0,NULL
15/04/2020,Turkey,Asia,84339067,69392,1518,5674,62200,0,0,0,0,NULL
15/04/2020,Belgium,Europe,11589623,33573,4440,7107,22026,0,0,0,0,NULL
15/04/2020,Canada,North America,37742154,28205,1006,8937,18262,0,0,0,0,NULL
15/04/2020,Netherlands,Europe,17134872,28153,3134,250,24769,0,0,0,0,NULL
15/04/2020,Switzerland,Europe,8654622,26336,1239,15400,9697,0,0,0,0,NULL
15/04/2020,Brazil,South America,212559417,26113,1590,14026,10497,0,0,0,0,NULL
15/04/2020,Russia,Europe,145934462,24490,198,1986,22306,0,0,0,0,NULL
15/04/2020,Portugal,Europe,10196709,18091,599,383,17109,0,0,0,0,NULL
15/04/2020,Austria,Europe,9006398,14335,393,8098,5844,0,0,0,0,NULL
15/04/2020,Ireland,Europe,4937786,12547,444,77,12026,0,0,0,0,NULL
15/04/2020,Israel,Asia,8655535,12501,130,2563,9808,0,0,0,0,NULL
15/04/2020,India,Asia,1380004385,12322,405,1432,10485,0,0,0,0,NULL
15/04/2020,Sweden,Europe,10099265,11927,1203,381,10343,0,0,0,0,NULL
15/04/2020,Peru,South America,32971854,11475,254,3108,8113,0,0,0,0,NULL
15/04/2020,S. Korea,Asia,51269185,10591,225,7616,2750,0,0,0,0,NULL
15/04/2020,Chile,South America,19116201,8273,94,2937,5242,0,0,0,0,NULL
15/04/2020,Japan,Asia,126476461,8100,146,853,7101,0,0,0,0,NULL
15/04/2020,Ecuador,South America,17643054,7858,388,780,6690,0,0,0,0,NULL
15/04/2020,Poland,Europe,37846611,7582,286,668,6628,0,0,0,0,NULL
15/04/2020,Romania,Europe,19237691,7216,372,1217,5627,0,0,0,0,NULL
15/04/2020,Norway,Europe,5421241,6740,150,32,6558,0,0,0,0,NULL
15/04/2020,Denmark,Europe,5792202,6681,309,2748,3624,0,0,0,0,NULL
15/04/2020,Australia,Australia/Oceania,25499884,6447,63,3686,2698,0,0,0,0,NULL
15/04/2020,Pakistan,Asia,220892340,6383,111,1446,4826,0,0,0,0,NULL
15/04/2020,Czechia,Europe,10708981,6216,166,819,5231,0,0,0,0,NULL
15/04/2020,Saudi Arabia,Asia,34813871,5862,79,931,4852,0,0,0,0,NULL
15/04/2020,Philippines,Asia,109581078,5453,349,353,4751,0,0,0,0,NULL
15/04/2020,Mexico,North America,128932753,5399,406,2125,2868,0,0,0,0,NULL
15/04/2020,UAE,Asia,9890402,5365,33,1034,4298,0,0,0,0,NULL
15/04/2020,Indonesia,Asia,273523615,5136,469,446,4221,0,0,0,0,NULL
15/04/2020,Malaysia,Asia,32365999,5072,83,2647,2342,0,0,0,0,NULL
15/04/2020,Serbia,Europe,8737371,4873,99,400,4374,0,0,0,0,NULL
15/04/2020,Ukraine,Europe,43733762,3764,108,143,3513,0,0,0,0,NULL
15/04/2020,Belarus,Europe,9449323,3728,36,203,3489,0,0,0,0,NULL
15/04/2020,Qatar,Asia,2881053,3711,7,406,3298,0,0,0,0,NULL
15/04/2020,Singapore,Asia,5850342,3699,10,652,3037,0,0,0,0,NULL
15/04/2020,Dominican Republic,Antilles,10847910,3614,189,208,3217,0,0,0,0,NULL
15/04/2020,Panama,Central America,4314767,3574,95,72,3407,0,0,0,0,NULL
15/04/2020,Luxembourg,Europe,625978,3373,69,526,2778,0,0,0,0,NULL
15/04/2020,Finland,Europe,5540720,3237,72,300,2865,0,0,0,0,NULL
15/04/2020,Colombia,South America,50882891,2979,127,354,2498,0,0,0,0,NULL
15/04/2020,Thailand,Asia,69799978,2643,43,1497,1103,0,0,0,0,NULL
15/04/2020,South Africa,Africa,59308690,2506,34,410,2062,0,0,0,0,NULL
15/04/2020,Egypt,Africa,102334404,2505,183,589,1733,0,0,0,0,NULL
15/04/2020,Argentina,South America,45195774,2443,111,596,1736,0,0,0,0,NULL
15/04/2020,Greece,Europe,10423054,2192,102,269,1821,0,0,0,0,NULL
15/04/2020,Algeria,Africa,43851044,2160,336,708,1116,0,0,0,0,NULL
15/04/2020,Moldova,Europe,4033963,2049,46,171,1832,0,0,0,0,NULL
15/04/2020,Morocco,Africa,36910560,2024,127,229,1668,0,0,0,0,NULL
15/04/2020,Croatia,Europe,4105267,1741,34,473,1234,0,0,0,0,NULL
15/04/2020,Iceland,Europe,341243,1727,8,1077,642,0,0,0,0,NULL
15/04/2020,Bahrain,Asia,1701575,1671,7,663,1001,0,0,0,0,NULL
15/04/2020,Hungary,Europe,9660351,1579,134,192,1253,0,0,0,0,NULL
15/04/2020,Iraq,Asia,40222493,1415,79,812,524,0,0,0,0,NULL
15/04/2020,Kuwait,Asia,4270571,1405,3,206,1196,0,0,0,0,NULL
15/04/2020,Estonia,Europe,1326535,1400,35,117,1248,0,0,0,0,NULL
15/04/2020,New Zealand,Australia/Oceania,4822233,1386,9,728,649,0,0,0,0,NULL
15/04/2020,Uzbekistan,Asia,33469203,1302,4,107,1191,0,0,0,0,NULL
15/04/2020,Kazakhstan,Asia,18776707,1295,16,240,1039,0,0,0,0,NULL
15/04/2020,Azerbaijan,Asia,10139177,1253,13,404,836,0,0,0,0,NULL
15/04/2020,Slovenia,Europe,2078938,1248,61,165,1022,0,0,0,0,NULL
15/04/2020,Bangladesh,Asia,164689383,1231,50,49,1132,0,0,0,0,NULL
15/04/2020,Armenia,Asia,2963243,1111,17,297,797,0,0,0,0,NULL
15/04/2020,Bosnia,Europe,3280819,1110,41,253,816,0,0,0,0,NULL
15/04/2020,Lithuania,Europe,2722289,1091,30,138,923,0,0,0,0,NULL
15/04/2020,Hong Kong,Asia,7496981,1017,4,459,554,0,0,0,0,NULL
15/04/2020,Macedonia,Europe,2083374,974,45,98,831,0,0,0,0,NULL
15/04/2020,Oman,Asia,5106626,910,4,131,775,0,0,0,0,NULL
15/04/2020,Slovakia,Europe,5459642,863,6,151,706,0,0,0,0,NULL
15/04/2020,Cameroon,Africa,26545863,848,17,165,666,0,0,0,0,NULL
15/04/2020,Cuba,Antilles,11326616,814,24,151,639,0,0,0,0,NULL
15/04/2020,Afghanistan,Asia,38928346,784,25,43,716,0,0,0,0,NULL
15/04/2020,Tunisia,Africa,11818619,747,34,43,670,0,0,0,0,NULL
15/04/2020,Bulgaria,Europe,6948445,747,36,105,606,0,0,0,0,NULL
15/04/2020,Cyprus,Asia,1207359,715,12,65,638,0,0,0,0,NULL
15/04/2020,Diamond Princess,Asia,0,712,12,639,61,0,0,0,0,NULL
15/04/2020,Andorra,Europe,77265,673,33,169,471,0,0,0,0,NULL
15/04/2020,Latvia,Europe,1886198,666,5,44,617,0,0,0,0,NULL
15/04/2020,Lebanon,Asia,6825445,658,21,85,552,0,0,0,0,NULL
15/04/2020,Côte d'Ivoire,Africa,26378274,638,6,114,518,0,0,0,0,NULL
15/04/2020,Ghana,Africa,31072940,636,8,17,611,0,0,0,0,NULL
15/04/2020,Costa Rica,Central America,5094118,618,3,66,549,0,0,0,0,NULL
15/04/2020,Niger,Africa,24206644,570,14,90,466,0,0,0,0,NULL
15/04/2020,Burkina Faso,Africa,20903273,528,30,177,321,0,0,0,0,NULL
15/04/2020,Albania,Europe,2877797,494,25,251,218,0,0,0,0,NULL
15/04/2020,Uruguay,South America,3473730,492,8,260,224,0,0,0,0,NULL
15/04/2020,Kyrgyzstan,Asia,6524195,449,5,78,366,0,0,0,0,NULL
15/04/2020,Channel Islands,Europe,173863,447,15,69,363,0,0,0,0,NULL
15/04/2020,Djibouti,Africa,988000,435,2,71,362,0,0,0,0,NULL
15/04/2020,Honduras,Central America,9904607,419,31,9,379,0,0,0,0,NULL
15/04/2020,Guinea,Africa,13132795,404,1,31,372,0,0,0,0,NULL
15/04/2020,Jordan,Asia,10203134,401,7,250,144,0,0,0,0,NULL
15/04/2020,Malta,Europe,441543,399,3,44,352,0,0,0,0,NULL
15/04/2020,Bolivia,South America,11673021,397,28,7,362,0,0,0,0,NULL
15/04/2020,Taiwan,Asia,23816775,395,6,137,252,0,0,0,0,NULL
15/04/2020,Réunion,Africa,895312,391,0,40,351,0,0,0,0,NULL
15/04/2020,Nigeria,Africa,206139589,373,11,99,263,0,0,0,0,NULL
15/04/2020,San Marino,Europe,33931,372,36,53,283,0,0,0,0,NULL
15/04/2020,Mauritius,Africa,1271768,324,9,65,250,0,0,0,0,NULL
15/04/2020,Senegal,Africa,16743927,314,2,190,122,0,0,0,0,NULL
15/04/2020,Palestine,Asia,5101414,308,2,62,244,0,0,0,0,NULL
15/04/2020,Georgia,Asia,3989167,306,3,71,232,0,0,0,0,NULL
15/04/2020,Montenegro,Europe,628066,288,4,55,229,0,0,0,0,NULL
15/04/2020,Vietnam,Asia,97338579,267,0,171,96,0,0,0,0,NULL
15/04/2020,Isle of Man,Europe,85033,256,4,151,101,0,0,0,0,NULL
15/04/2020,DRC,Africa,89561403,254,21,21,212,0,0,0,0,NULL
15/04/2020,Sri Lanka,Asia,21413249,238,7,63,168,0,0,0,0,NULL
15/04/2020,Kenya,Africa,53771296,225,10,53,162,0,0,0,0,NULL
15/04/2020,Mayotte,Africa,272815,217,3,69,145,0,0,0,0,NULL
15/04/2020,Venezuela,South America,28435940,197,9,111,77,0,0,0,0,NULL
15/04/2020,Faroe Islands,Europe,48863,184,0,166,18,0,0,0,0,NULL
15/04/2020,Guatemala,Central America,17915568,180,5,19,156,0,0,0,0,NULL
15/04/2020,Paraguay,South America,7132538,161,8,23,130,0,0,0,0,NULL
15/04/2020,El Salvador,Central America,6486205,159,6,30,123,0,0,0,0,NULL
15/04/2020,Martinique,Antilles,375265,158,8,73,77,0,0,0,0,NULL
15/04/2020,Mali,Africa,20250833,148,13,34,101,0,0,0,0,NULL
15/04/2020,Guadeloupe,Antilles,400124,145,8,67,70,0,0,0,0,NULL
15/04/2020,Brunei,Asia,437479,136,1,108,27,0,0,0,0,NULL
15/04/2020,Rwanda,Africa,12952218,136,0,54,82,0,0,0,0,NULL
15/04/2020,Gibraltar,Europe,33691,131,0,104,27,0,0,0,0,NULL
15/04/2020,Cambodia,Asia,16718965,122,0,96,26,0,0,0,0,NULL
15/04/2020,Congo,Africa,5202649,117,5,11,101,0,0,0,0,NULL
15/04/2020,Trinidad and Tobago,Antilles,1399488,114,8,19,87,0,0,0,0,NULL
15/04/2020,Madagascar,Africa,27691018,110,0,29,81,0,0,0,0,NULL
15/04/2020,Jamaica,Antilles,2961167,105,5,21,79,0,0,0,0,NULL
15/04/2020,Aruba,Antilles,106766,93,1,39,53,0,0,0,0,NULL
15/04/2020,Monaco,Europe,39242,93,1,6,86,0,0,0,0,NULL
15/04/2020,Tanzania,Africa,59734218,88,4,11,73,0,0,0,0,NULL
15/04/2020,French Guiana,South America,298682,86,0,51,35,0,0,0,0,NULL
15/04/2020,Ethiopia,Africa,114963588,85,3,15,67,0,0,0,0,NULL
15/04/2020,Togo,Africa,8278724,81,3,35,43,0,0,0,0,NULL
15/04/2020,Somalia,Africa,15893222,80,5,2,73,0,0,0,0,NULL
15/04/2020,Gabon,Africa,2225734,80,1,4,75,0,0,0,0,NULL
15/04/2020,Liechtenstein,Europe,38128,79,1,55,23,0,0,0,0,NULL
15/04/2020,Myanmar,Asia,54409800,74,4,2,68,0,0,0,0,NULL
15/04/2020,Barbados,Antilles,287375,73,5,15,53,0,0,0,0,NULL
15/04/2020,Liberia,Africa,5057681,59,6,4,49,0,0,0,0,NULL
15/04/2020,Bermuda,Antilles,62278,57,5,30,22,0,0,0,0,NULL
15/04/2020,Cabo Verde,Africa,555987,56,1,1,54,0,0,0,0,NULL
15/04/2020,Uganda,Africa,45741007,55,0,12,43,0,0,0,0,NULL
15/04/2020,French Polynesia,Australia/Oceania,280908,55,0,0,55,0,0,0,0,NULL
15/04/2020,Cayman Islands,Antilles,65722,54,1,6,47,0,0,0,0,NULL
15/04/2020,Sint Maarten,Antilles,42876,52,9,5,38,0,0,0,0,NULL
15/04/2020,Equatorial Guinea,Africa,1402985,51,0,4,47,0,0,0,0,NULL
15/04/2020,Bahamas,Antilles,393244,49,8,6,35,0,0,0,0,NULL
15/04/2020,Guyana,South America,786552,48,6,8,34,0,0,0,0,NULL
15/04/2020,Zambia,Africa,18383955,48,2,30,16,0,0,0,0,NULL
15/04/2020,Macao,Asia,649335,45,0,15,30,0,0,0,0,NULL
15/04/2020,Guinea-Bissau,Africa,1968001,43,0,0,43,0,0,0,0,NULL
15/04/2020,Haiti,Antilles,11402528,41,3,0,38,0,0,0,0,NULL
15/04/2020,Eritrea,Africa,3546421,35,0,0,35,0,0,0,0,NULL
15/04/2020,Benin,Africa,12123200,35,1,18,16,0,0,0,0,NULL
15/04/2020,Saint Martin,Antilles,38666,35,2,13,20,0,0,0,0,NULL
15/04/2020,Libyan Arab Jamahiriya,Africa,6871292,35,1,9,25,0,0,0,0,NULL
15/04/2020,Syrian Arab Republic,Asia,17500658,33,2,5,26,0,0,0,0,NULL
15/04/2020,Sudan,Africa,43849260,32,5,4,23,0,0,0,0,NULL
15/04/2020,Mongolia,Asia,3278290,30,0,5,25,0,0,0,0,NULL
15/04/2020,Mozambique,Africa,31255435,29,0,2,27,0,0,0,0,NULL
15/04/2020,Chad,Africa,16425864,23,0,2,21,0,0,0,0,NULL
15/04/2020,Antigua and Barbuda,Antilles,97929,23,2,3,18,0,0,0,0,NULL
15/04/2020,Maldives,Asia,540544,21,0,16,5,0,0,0,0,NULL
15/04/2020,Angola,Africa,32866272,19,2,5,12,0,0,0,0,NULL
15/04/2020,Lao People's Democratic Republic,Asia,7275560,19,0,1,18,0,0,0,0,NULL
15/04/2020,Belize,Central America,397628,18,2,0,16,0,0,0,0,NULL
15/04/2020,Zimbabwe,Africa,14862924,18,3,1,14,0,0,0,0,NULL
15/04/2020,New Caledonia,Australia/Oceania,285498,18,0,1,17,0,0,0,0,NULL
15/04/2020,Malawi,Africa,19129952,16,2,0,14,0,0,0,0,NULL
15/04/2020,Namibia,Africa,2540905,16,0,3,13,0,0,0,0,NULL
15/04/2020,Nepal,Asia,29136808,16,0,1,15,0,0,0,0,NULL
15/04/2020,Fiji,Australia/Oceania,896445,16,0,0,16,0,0,0,0,NULL
15/04/2020,Dominica,Antilles,71986,16,0,8,8,0,0,0,0,NULL
15/04/2020,Swaziland,Africa,1384472,15,0,8,7,0,0,0,0,NULL
15/04/2020,Saint Lucia,Antilles,183627,15,0,11,4,0,0,0,0,NULL
15/04/2020,Curaçao,Antilles,164093,14,1,10,3,0,0,0,0,NULL
15/04/2020,Saint Kitts and Nevis,Antilles,53199,14,0,0,14,0,0,0,0,NULL
15/04/2020,Grenada,Antilles,112523,14,0,0,14,0,0,0,0,NULL
15/04/2020,Sierra Leone,Africa,7976983,13,0,0,13,0,0,0,0,NULL
15/04/2020,Botswana,Africa,2351627,13,1,0,12,0,0,0,0,NULL
15/04/2020,Saint Vincent and the Grenadines,Antilles,110940,12,0,1,11,0,0,0,0,NULL
15/04/2020,Central African Republic,Africa,4829767,11,0,4,7,0,0,0,0,NULL
15/04/2020,Seychelles,Africa,98347,11,0,0,11,0,0,0,0,NULL
15/04/2020,Montserrat,Antilles,4992,11,0,1,10,0,0,0,0,NULL
15/04/2020,Falkland Islands (Malvinas),Europe,3480,11,0,1,10,0,0,0,0,NULL
15/04/2020,Greenland,Antilles,56770,11,0,11,0,0,0,0,0,NULL
15/04/2020,Turks and Caicos Islands,Antilles,38717,10,1,0,9,0,0,0,0,NULL
15/04/2020,Suriname,South America,586632,10,1,6,3,0,0,0,0,NULL
15/04/2020,MS Zaandam,Europe,0,9,2,0,7,0,0,0,0,NULL
15/04/2020,Gambia,Africa,2416668,9,1,2,6,0,0,0,0,NULL
15/04/2020,Nicaragua,Central America,6624554,9,1,4,4,0,0,0,0,NULL
15/04/2020,Holy See (Vatican City State),Europe,801,8,0,2,6,0,0,0,0,NULL
15/04/2020,Timor-Leste,Asia,1318445,8,0,1,7,0,0,0,0,NULL
15/04/2020,Mauritania,Africa,4649658,7,1,2,4,0,0,0,0,NULL
15/04/2020,Western Sahara,Africa,597339,6,0,0,6,0,0,0,0,NULL
15/04/2020,St. Barth,Antilles,9872,6,0,4,2,0,0,0,0,NULL
15/04/2020,Bhutan,Asia,771608,5,0,2,3,0,0,0,0,NULL
15/04/2020,Burundi,Africa,11890784,5,1,0,4,0,0,0,0,NULL
15/04/2020,South Sudan,Africa,11193725,4,0,0,4,0,0,0,0,NULL
15/04/2020,Sao Tome and Principe,Africa,219159,4,0,0,4,0,0,0,0,NULL
15/04/2020,Caribbean Netherlands,Antilles,25987,3,0,0,3,0,0,0,0,NULL
15/04/2020,British Virgin Islands,Antilles,30231,3,0,2,1,0,0,0,0,NULL
15/04/2020,Anguilla,Antilles,15003,3,0,1,2,0,0,0,0,NULL
15/04/2020,Papua New Guinea,Australia/Oceania,8947024,2,0,0,2,0,0,0,0,NULL
15/04/2020,Yemen,Asia,29825964,1,0,0,1,0,0,0,0,NULL
15/04/2020,Saint Pierre Miquelon,Antilles,5794,1,0,0,1,0,0,0,0,NULL
16/04/2020,USA,North America,331002651,667572,33903,57189,576480,0,0,0,0,NULL
16/04/2020,Spain,Europe,46754778,182816,19130,74797,88889,0,0,0,0,NULL
16/04/2020,Italy,Europe,60461826,168941,22170,40164,106607,0,0,0,0,NULL
16/04/2020,France,Europe,65273511,147863,17167,30955,99741,0,0,0,0,NULL
16/04/2020,Germany,Europe,83783942,135663,3867,77000,54796,0,0,0,0,NULL
16/04/2020,UK,Europe,67886011,103093,13729,0,89364,0,0,0,0,NULL
16/04/2020,China,Asia,1439323776,82341,3342,77892,1107,0,0,0,0,NULL
16/04/2020,Iran,Asia,83992949,77995,4869,52229,20897,0,0,0,0,NULL
16/04/2020,Turkey,Asia,84339067,74193,1643,7089,65461,0,0,0,0,NULL
16/04/2020,Belgium,Europe,11589623,34809,4857,7562,22390,0,0,0,0,NULL
16/04/2020,Canada,North America,37742154,29925,1191,9671,19063,0,0,0,0,NULL
16/04/2020,Brazil,South America,212559417,29214,1769,14026,13419,0,0,0,0,NULL
16/04/2020,Netherlands,Europe,17134872,29214,3315,250,25649,0,0,0,0,NULL
16/04/2020,Russia,Europe,145934462,27938,232,2304,25402,0,0,0,0,NULL
16/04/2020,Switzerland,Europe,8654622,26732,1281,15400,10051,0,0,0,0,NULL
16/04/2020,Portugal,Europe,10196709,18841,629,493,17719,0,0,0,0,NULL
16/04/2020,Austria,Europe,9006398,14474,393,8986,5095,0,0,0,0,NULL
16/04/2020,India,Asia,1380004385,12759,423,1514,10822,0,0,0,0,NULL
16/04/2020,Israel,Asia,8655535,12758,142,2818,9798,0,0,0,0,NULL
16/04/2020,Ireland,Europe,4937786,12547,444,77,12026,0,0,0,0,NULL
16/04/2020,Sweden,Europe,10099265,12540,1333,550,10657,0,0,0,0,NULL
16/04/2020,Peru,South America,32971854,12491,274,6120,6097,0,0,0,0,NULL
16/04/2020,S. Korea,Asia,51269185,10613,229,7757,2627,0,0,0,0,NULL
16/04/2020,Chile,South America,19116201,8807,105,3299,5403,0,0,0,0,NULL
16/04/2020,Japan,Asia,126476461,8626,178,901,7547,0,0,0,0,NULL
16/04/2020,Ecuador,South America,17643054,8225,403,838,6984,0,0,0,0,NULL
16/04/2020,Poland,Europe,37846611,7918,314,774,6830,0,0,0,0,NULL
16/04/2020,Romania,Europe,19237691,7707,392,1357,5958,0,0,0,0,NULL
